V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,Label
26,10,2,1,0,10.64,0,0,2,31,8,1.13,1,-1,0,3,1
38,6,2,1,1,0.0,0,0,2,11,6,0.68,3,-1,0,3,1
35,1,1,1,0,16.02,1,1,2,20,8,1.71,1,-1,0,3,1
38,1,2,1,0,0.0,0,0,0,13,1,2.55,2,105,1,0,1
34,9,1,1,0,5.8,1,0,0,15,8,0.88,1,-1,0,3,1
58,0,1,1,0,56.8,0,1,0,18,9,2.37,2,-1,0,3,1
30,4,2,2,0,2.22,0,1,0,4,3,1.11,1,204,2,1,1
76,3,0,0,0,14.11,0,0,1,15,0,1.7,3,-1,0,3,2
54,3,1,0,0,50.48,0,0,2,18,6,1.63,1,-1,0,3,1
42,1,1,0,0,5.6,1,1,0,16,0,1.22,4,149,2,0,1
33,6,1,0,0,0.61,1,0,0,13,8,1.61,1,-1,0,3,1
32,4,1,2,0,-3.6,1,0,0,21,5,1.76,4,-1,0,3,1
56,6,1,1,0,7.84,0,1,0,30,5,1.49,2,-1,0,3,1
32,1,2,0,0,0.6,1,0,0,28,5,1.36,2,-1,0,3,1
36,1,2,3,1,-3.95,1,0,1,7,5,0.09,17,-1,0,3,1
44,4,0,2,0,26.96,1,1,0,12,8,0.58,1,-1,0,3,1
52,4,1,2,0,13.56,1,0,0,4,8,3.12,2,-1,0,3,1
34,4,2,2,0,26.33,1,0,0,21,9,7.05,6,-1,0,3,2
45,9,1,1,0,0.0,1,1,2,14,8,2.46,2,-1,0,3,1
32,4,2,2,0,0.0,0,0,1,22,1,0.28,4,-1,0,3,1
27,0,1,1,0,0.0,1,0,0,6,8,8.37,1,-1,0,3,2
30,8,2,1,0,1.55,0,0,0,3,6,2.06,3,-1,0,3,1
59,5,1,0,0,30.0,0,1,0,6,3,0.25,1,-1,0,3,1
28,1,2,0,0,-2.32,1,0,2,30,8,5.57,2,-1,0,3,1
45,1,1,3,0,0.0,0,0,0,4,1,4.08,1,-1,0,3,1
46,2,1,2,0,19.2,0,0,0,22,1,6.04,6,-1,0,3,2
45,1,1,1,0,2.26,0,0,1,7,5,2.11,2,-1,0,3,1
29,2,2,2,0,0.54,0,0,0,5,3,2.51,3,-1,0,3,1
38,10,1,0,0,1.13,1,0,2,16,8,0.27,2,-1,0,3,1
35,0,1,2,0,0.0,1,0,0,28,5,1.51,7,-1,0,3,1
47,0,1,1,0,3.1,1,1,1,14,1,1.28,6,-1,0,3,1
26,1,2,1,0,4.28,0,1,0,7,5,5.75,1,-1,0,3,1
59,9,1,0,0,42.43,1,0,2,29,8,2.33,1,-1,0,3,1
39,1,1,0,0,128.48,1,0,2,5,6,3.37,2,-1,0,3,1
25,8,2,1,0,9.63,1,0,1,14,8,2.3,4,301,1,0,1
57,4,1,2,0,4.12,0,0,0,20,9,1.23,1,-1,0,3,1
25,4,2,2,0,16.02,1,0,0,26,8,1.54,1,-1,0,3,1
32,1,1,1,0,3.22,1,1,0,9,3,1.17,3,-1,0,3,1
36,9,2,1,0,-2.72,0,1,0,4,5,0.53,6,-1,0,3,1
51,4,0,2,0,20.11,1,0,0,20,9,1.18,3,-1,0,3,1
39,1,1,0,0,1.76,1,1,0,3,0,1.89,2,-1,0,3,1
40,4,2,2,0,-2.22,1,0,0,8,8,2.91,1,337,1,0,1
40,4,1,2,0,15.48,1,0,0,13,0,1.01,3,-1,0,3,1
32,7,1,1,0,10.66,1,0,2,19,8,1.8,9,-1,0,3,1
46,4,1,2,0,1.25,1,0,1,12,8,0.81,5,-1,0,3,1
45,1,1,1,0,3.33,0,1,0,6,1,1.66,2,-1,0,3,1
41,4,1,0,0,-0.04,1,1,2,13,8,1.81,3,-1,0,3,1
56,2,1,3,0,5.75,0,0,2,20,6,0.18,2,-1,0,3,1
49,1,1,1,0,85.45,1,1,0,20,9,1.75,1,-1,0,3,1
60,1,1,0,0,0.0,0,1,0,13,1,3.24,4,-1,0,3,1
51,1,1,0,0,2.3,1,0,0,17,9,1.74,1,195,1,0,1
38,9,1,1,0,7.28,1,0,0,18,9,2.86,1,181,2,1,1
26,9,2,1,0,2.18,1,0,2,27,8,4.36,1,-1,0,3,1
35,9,2,2,0,7.55,0,0,0,14,1,1.25,2,-1,0,3,1
31,7,2,1,0,1.83,1,0,0,11,5,0.6,2,-1,0,3,1
35,9,2,2,0,20.12,1,0,2,20,8,4.13,2,-1,0,3,1
35,4,2,3,0,23.61,0,0,0,9,5,0.9,10,-1,0,3,1
47,0,1,1,0,44.8,0,0,1,19,9,0.6,2,-1,0,3,1
34,1,1,1,0,2.77,0,1,2,3,5,2.25,2,-1,0,3,1
25,8,2,1,0,17.9,0,0,0,17,0,2.24,1,322,3,0,1
46,0,0,1,0,2.89,0,1,0,21,5,0.76,3,-1,0,3,1
42,6,1,1,0,0.0,0,0,0,14,1,2.77,4,-1,0,3,1
48,1,1,0,1,-0.5,1,0,0,14,8,2.12,6,-1,0,3,1
56,0,1,1,0,3.7,0,0,0,26,1,1.28,12,-1,0,3,1
48,6,1,1,0,15.59,0,0,0,24,2,5.2,3,133,3,0,1
40,1,1,1,0,10.12,1,0,0,6,8,4.1,1,-1,0,3,1
45,1,0,1,0,12.69,1,0,0,29,4,5.49,2,-1,0,3,1
49,2,1,1,0,3.48,0,0,0,11,1,1.05,2,-1,0,3,1
34,0,2,2,0,0.18,1,0,0,6,8,2.85,1,288,17,1,1
58,11,1,2,0,3.27,0,0,1,18,4,1.24,4,-1,0,3,1
31,0,1,1,0,8.79,1,0,0,13,8,3.94,1,-1,0,3,2
32,0,0,1,0,-2.41,0,1,2,27,6,8.56,2,-1,0,3,2
23,7,2,1,0,0.91,1,0,2,16,8,3.74,2,-1,0,3,1
43,9,1,1,0,1.36,0,0,0,25,1,3.63,7,-1,0,3,2
28,0,2,1,0,4.04,0,1,0,9,5,1.88,1,-1,0,3,1
55,2,0,1,0,5.38,1,0,0,7,1,3.53,2,-1,0,3,2
44,9,0,1,0,4.14,1,1,2,6,6,0.81,2,-1,0,3,1
32,4,2,2,0,5.97,0,1,0,24,5,8.69,1,-1,0,3,1
54,4,1,2,0,11.46,1,0,0,12,1,2.05,2,-1,0,3,1
52,10,1,1,0,0.49,0,0,0,30,0,1.17,1,-1,0,3,1
35,0,2,1,0,1.11,1,0,0,18,5,1.27,3,-1,0,3,1
35,9,1,1,0,-1.16,0,1,0,6,1,3.39,2,-1,0,3,1
28,6,2,2,0,45.79,0,0,0,12,4,4.09,2,-1,0,3,2
59,9,1,1,0,77.66,1,0,0,25,3,14.22,1,461,1,0,2
33,4,2,2,0,3.72,1,1,0,6,8,1.55,1,-1,0,3,1
42,1,2,1,0,13.06,1,0,2,15,8,2.65,1,-1,0,3,1
45,1,0,1,0,-7.05,0,1,2,3,5,1.11,1,-1,0,3,1
33,0,2,1,0,8.94,0,0,0,5,3,5.09,2,-1,0,3,1
33,1,1,1,0,5.26,1,0,0,20,0,1.98,3,-1,0,3,1
60,1,1,0,0,1.93,1,0,1,12,8,0.89,2,-1,0,3,1
36,4,1,2,0,144.62,1,0,0,21,9,0.1,5,-1,0,3,1
21,8,2,1,0,2.1,0,0,1,4,3,1.23,2,174,1,0,1
34,9,2,2,0,1.44,1,1,0,23,0,1.15,16,-1,0,3,1
44,1,2,1,0,0.25,1,0,0,12,8,2.44,3,-1,0,3,1
44,0,1,1,0,0.0,1,1,2,16,8,1.59,1,-1,0,3,1
52,1,1,0,0,2.73,1,0,0,12,1,1.28,2,-1,0,3,1
52,1,0,1,0,3.06,1,0,2,26,8,0.63,3,-1,0,3,1
34,6,2,2,0,8.92,1,0,1,29,4,0.31,3,-1,0,3,1
51,10,1,1,0,74.64,0,0,0,20,9,1.76,2,-1,0,3,1
60,2,1,0,0,0.83,1,0,0,17,5,3.02,2,-1,0,3,1
40,0,2,1,0,12.0,1,0,2,18,6,2.84,8,-1,0,3,1
59,7,1,0,0,0.64,1,1,1,12,8,3.7,2,-1,0,3,1
53,3,1,0,0,-2.86,1,0,0,9,5,1.26,1,-1,0,3,1
38,9,1,1,0,7.51,1,0,0,3,0,1.25,1,-1,0,3,1
37,0,1,1,0,0.0,1,0,0,9,2,1.79,1,190,1,2,2
46,0,0,0,0,5.09,0,0,0,17,5,2.72,1,-1,0,3,1
30,9,1,2,0,0.0,0,0,0,7,1,1.11,5,-1,0,3,1
58,4,1,0,0,17.27,0,0,1,1,6,3.36,2,-1,0,3,1
37,4,1,2,0,2.38,0,0,0,3,3,1.85,1,92,1,2,2
35,4,1,2,0,-0.65,1,0,2,30,8,0.8,3,-1,0,3,1
29,9,2,1,0,2.05,1,0,0,17,0,2.18,1,340,3,0,1
36,4,0,2,0,14.06,1,0,0,18,1,2.66,4,-1,0,3,1
43,7,1,2,0,42.16,0,0,0,24,2,1.5,2,195,2,2,2
78,5,1,0,0,6.8,0,0,1,24,8,8.38,1,89,9,0,1
49,4,1,2,0,15.33,0,0,0,17,9,3.24,1,172,1,0,1
32,7,1,1,0,80.43,1,0,0,21,9,2.02,1,-1,0,3,1
37,6,1,1,0,4.15,1,0,0,21,9,2.49,4,-1,0,3,1
30,4,2,2,0,0.15,0,1,0,26,1,2.52,2,-1,0,3,1
32,1,1,1,0,0.95,1,0,2,5,6,0.77,2,-1,0,3,1
38,4,1,2,1,5.4,0,0,0,18,9,2.05,1,-1,0,3,1
48,4,1,1,0,36.63,1,0,0,19,9,2.39,1,-1,0,3,1
25,4,1,2,0,1.03,0,0,0,10,3,0.52,9,-1,0,3,1
60,5,1,3,0,9.63,0,0,0,22,1,1.48,10,-1,0,3,1
31,6,1,2,0,2.29,0,0,0,29,4,1.84,1,-1,0,3,1
30,1,2,1,0,7.83,0,1,0,29,4,1.97,1,-1,0,3,1
40,1,1,1,0,-8.39,1,1,0,16,5,10.18,2,-1,0,3,2
48,1,1,0,0,26.42,1,0,2,8,8,3.3,3,-1,0,3,1
59,9,2,1,0,5.71,0,1,2,2,1,0.25,1,-1,0,3,1
33,9,1,1,0,0.81,0,0,0,19,1,6.71,2,-1,0,3,1
26,1,2,1,0,5.92,1,1,2,27,8,1.74,1,-1,0,3,1
43,6,1,1,1,-14.15,0,0,0,10,5,0.58,1,-1,0,3,1
26,4,1,2,0,0.17,0,1,0,11,5,5.22,1,-1,0,3,1
45,1,1,3,0,1.1,1,0,2,15,8,3.77,4,-1,0,3,1
50,0,1,1,0,11.38,1,1,0,31,5,0.73,8,-1,0,3,1
46,4,1,1,0,0.0,0,0,1,25,1,0.67,10,-1,0,3,1
41,4,1,2,0,-4.12,1,0,0,29,4,0.85,1,195,5,1,1
83,5,1,2,0,47.61,0,0,1,9,6,2.94,2,93,1,2,1
51,6,2,1,0,16.4,1,0,2,15,8,0.67,4,-1,0,3,1
41,0,0,1,0,19.67,1,0,0,18,8,1.15,1,341,1,0,1
53,5,1,2,0,1.83,1,0,2,15,8,0.73,1,-1,0,3,1
50,1,1,0,0,0.27,1,0,0,24,5,1.42,1,-1,0,3,1
31,1,1,1,0,2.95,1,1,0,13,8,1.93,3,344,1,1,1
57,4,1,2,0,105.83,0,0,0,25,7,2.72,1,178,6,2,2
60,1,1,0,0,6.86,1,0,2,17,6,1.47,2,-1,0,3,1
47,9,0,0,0,35.24,1,0,0,19,9,3.32,4,-1,0,3,1
40,4,1,0,0,7.33,1,0,2,6,6,0.94,7,-1,0,3,1
44,9,1,2,0,0.0,0,0,0,14,1,0.41,2,-1,0,3,1
39,7,0,1,0,19.57,1,1,0,20,9,0.47,1,-1,0,3,1
48,0,0,1,0,-2.12,1,1,2,26,8,0.76,1,-1,0,3,1
52,1,1,1,0,6.91,1,0,2,29,8,1.58,1,-1,0,3,1
39,9,1,2,0,7.94,0,0,1,3,6,1.16,2,121,1,0,1
51,4,2,2,1,-0.55,1,0,0,11,8,2.81,2,266,6,0,1
63,5,1,0,0,0.0,0,0,0,20,1,1.1,2,-1,0,3,1
30,6,1,3,0,17.12,0,0,0,23,5,9.33,2,-1,0,3,1
36,6,1,2,0,20.12,0,0,0,10,3,1.88,7,-1,0,3,1
26,0,2,2,0,37.3,1,0,0,11,7,0.93,1,98,4,1,1
29,7,2,1,0,20.99,1,1,2,19,8,1.71,2,-1,0,3,1
56,0,1,1,0,0.95,1,0,0,18,8,4.28,2,-1,0,3,1
61,3,1,0,0,8.48,0,0,0,27,0,6.05,1,187,1,1,1
36,1,1,0,0,15.48,1,1,0,18,8,2.26,2,-1,0,3,1
34,9,1,1,0,9.03,1,0,0,14,1,0.67,2,-1,0,3,1
43,1,1,0,0,-4.23,1,1,0,11,8,4.57,1,-1,0,3,1
29,6,2,2,0,77.52,0,0,0,3,6,1.8,1,-1,0,3,1
38,9,1,2,0,10.04,1,0,0,16,0,4.44,2,-1,0,3,1
51,0,1,1,0,4.23,1,1,0,16,10,0.95,1,-1,0,3,1
28,4,2,2,0,8.74,1,0,0,5,6,5.09,1,-1,0,3,2
56,4,1,2,0,5.86,0,0,1,10,5,1.23,1,-1,0,3,1
26,6,1,1,1,2.54,1,1,0,25,5,3.35,1,-1,0,3,1
27,9,2,1,0,16.93,1,0,2,26,8,1.01,2,-1,0,3,1
39,9,0,1,0,8.07,1,1,0,13,8,0.69,1,260,6,0,1
28,9,2,2,0,36.23,0,0,0,10,7,2.61,1,-1,0,3,2
42,4,1,3,0,2.75,0,0,2,5,8,4.08,2,-1,0,3,1
45,0,1,1,0,1.49,1,0,2,23,8,8.93,3,-1,0,3,2
35,9,1,1,0,7.0,1,0,2,23,8,2.4,2,-1,0,3,1
48,9,2,1,0,-0.92,1,0,0,3,3,13.93,1,-1,0,3,2
36,9,0,1,0,-0.94,1,0,0,2,3,1.85,1,252,2,0,1
35,0,2,1,0,1.11,1,0,0,29,4,0.55,1,195,3,0,1
30,1,0,0,0,-2.58,1,0,0,18,8,0.18,2,-1,0,3,1
36,7,1,1,0,-0.74,1,0,0,15,8,1.13,6,-1,0,3,1
21,1,1,0,1,-4.26,0,0,2,4,6,1.39,2,-1,0,3,1
31,1,1,0,0,2.24,1,0,2,20,6,0.2,19,-1,0,3,1
44,2,1,1,0,66.49,1,0,0,19,9,3.54,2,-1,0,3,1
52,1,1,1,0,14.4,1,0,0,20,0,2.7,2,325,1,0,1
30,4,1,2,0,0.86,1,1,0,7,8,2.55,6,169,3,0,1
30,1,1,1,0,11.77,0,1,0,8,5,2.2,2,-1,0,3,1
38,4,1,2,0,141.9,1,0,0,31,5,0.48,3,-1,0,3,1
39,1,1,0,0,5.21,0,1,0,10,5,1.49,1,-1,0,3,1
39,4,1,1,0,10.35,1,0,0,20,0,4.36,1,-1,0,3,1
40,1,1,0,1,-5.09,1,0,2,23,8,2.98,1,-1,0,3,1
48,4,0,2,0,11.44,1,0,0,17,9,0.78,1,-1,0,3,1
35,9,2,2,0,2.26,1,1,2,6,8,2.83,3,-1,0,3,1
43,1,1,0,1,0.0,0,1,0,22,5,4.31,8,-1,0,3,1
59,5,1,1,0,0.0,0,0,0,28,1,3.59,7,-1,0,3,1
37,5,0,1,0,0.79,0,0,0,15,5,1.1,2,-1,0,3,1
59,5,1,2,0,1.48,1,1,0,8,8,6.85,2,366,1,1,2
41,1,1,0,0,-0.52,1,0,2,8,8,1.2,5,-1,0,3,1
56,1,1,1,0,34.6,1,0,0,3,5,8.97,3,-1,0,3,1
42,6,1,2,0,0.05,1,0,2,13,8,8.53,1,-1,0,3,1
46,7,1,0,0,1.79,1,0,2,5,8,17.78,1,-1,0,3,1
52,4,1,2,0,73.88,0,1,2,17,6,2.91,2,-1,0,3,1
32,1,1,1,0,2.14,1,0,2,8,8,1.9,1,-1,0,3,1
29,4,2,1,0,5.84,1,0,2,16,6,5.41,19,-1,0,3,1
35,4,1,2,0,-1.96,1,0,0,22,5,2.16,2,-1,0,3,1
42,7,1,0,0,0.91,1,0,2,29,8,0.87,7,-1,0,3,1
38,1,1,0,0,18.52,1,0,0,13,8,6.06,1,-1,0,3,2
35,4,2,2,0,13.74,0,0,2,17,6,0.45,2,-1,0,3,1
39,9,0,1,0,5.11,0,1,0,23,5,1.48,1,-1,0,3,1
51,1,0,1,0,1.13,0,0,0,15,8,0.71,3,-1,0,3,1
55,1,1,1,0,12.18,0,0,0,20,1,1.07,2,-1,0,3,1
30,4,2,2,0,1.12,1,0,2,7,8,2.45,1,-1,0,3,1
39,0,2,1,0,7.62,1,0,2,8,8,2.88,1,-1,0,3,1
39,0,1,1,0,262.33,0,0,0,2,10,4.62,1,-1,0,3,1
54,7,1,1,0,8.82,1,0,0,18,8,2.17,1,-1,0,3,1
33,9,1,1,0,1.77,1,1,0,12,8,0.22,8,-1,0,3,1
32,9,0,1,0,37.17,0,1,0,24,5,0.91,1,-1,0,3,1
32,1,1,0,0,0.39,1,0,0,7,8,1.28,1,-1,0,3,1
31,0,0,1,0,-2.54,1,0,0,15,8,2.37,2,-1,0,3,1
48,1,1,0,0,38.86,0,0,0,11,1,2.97,2,-1,0,3,1
22,8,2,3,0,0.47,0,0,0,3,5,0.69,3,-1,0,3,1
35,9,1,2,0,0.0,1,1,0,21,9,0.86,1,-1,0,3,1
44,6,1,1,0,3.13,0,0,0,6,1,2.11,4,-1,0,3,1
30,0,1,1,0,1.16,1,0,0,31,5,0.15,19,-1,0,3,1
52,4,1,2,0,5.83,0,0,0,17,8,3.76,1,181,3,2,2
48,1,1,0,0,5.75,0,0,2,15,8,1.01,3,-1,0,3,1
36,1,1,1,0,15.63,0,0,0,29,5,4.49,2,-1,0,3,1
42,4,1,2,0,2.95,1,0,0,26,1,1.09,3,-1,0,3,1
27,10,2,0,0,7.99,0,0,0,9,3,1.06,4,-1,0,3,1
29,4,2,1,0,7.03,1,0,0,16,9,2.36,1,550,2,2,2
56,7,1,1,0,6.42,1,0,0,30,4,0.16,1,2,3,1,1
43,0,1,2,0,13.17,1,0,0,4,3,1.12,1,-1,0,3,1
31,9,1,1,0,68.9,1,0,2,12,8,0.34,1,-1,0,3,1
24,1,1,1,0,9.51,1,0,2,12,8,7.44,2,-1,0,3,1
49,1,0,0,0,0.0,1,0,0,29,5,4.68,2,-1,0,3,1
28,4,2,2,0,8.9,1,0,0,7,11,2.01,1,-1,0,3,2
55,4,0,2,0,4.46,0,0,0,2,3,1.59,1,-1,0,3,1
32,2,1,1,0,6.04,0,0,0,29,4,2.7,1,-1,0,3,1
48,1,1,1,0,15.13,0,1,0,17,5,11.71,1,-1,0,3,1
49,9,1,1,0,59.96,0,0,1,21,9,3.45,2,-1,0,3,1
36,4,1,2,0,2.55,0,0,0,22,8,9.7,2,92,2,1,2
33,1,1,1,0,2.15,0,0,0,15,0,1.66,1,-1,0,3,1
29,1,2,0,0,35.08,1,0,0,17,0,4.62,1,-1,0,3,1
47,7,1,1,0,3.06,1,0,0,20,0,0.2,2,-1,0,3,1
56,1,1,0,0,1.73,1,1,1,23,5,0.31,2,-1,0,3,1
36,2,1,2,0,2.8,1,0,0,7,8,2.52,1,351,1,0,1
28,0,1,1,0,0.12,1,0,0,30,4,0.73,3,256,3,1,1
36,10,0,1,0,8.71,0,0,0,12,1,3.96,3,-1,0,3,2
29,0,2,1,0,3.82,1,0,2,12,8,4.6,1,-1,0,3,1
31,4,2,2,0,-2.34,1,0,0,18,8,1.24,1,-1,0,3,1
49,0,2,3,0,12.26,0,0,0,30,0,4.0,1,-1,0,3,1
32,4,2,2,0,22.8,1,0,0,19,9,2.06,2,-1,0,3,1
31,9,2,1,0,6.56,1,0,0,7,8,1.58,1,275,1,1,1
56,1,1,1,0,3.45,1,0,1,22,5,6.05,1,-1,0,3,1
33,7,0,1,0,11.94,1,0,0,30,4,1.66,1,-1,0,3,1
32,1,1,1,0,17.79,1,0,0,13,8,1.91,1,342,2,0,1
27,4,2,2,0,-0.69,1,0,0,15,3,2.05,3,-1,0,3,2
60,4,1,2,1,-3.11,0,0,0,25,1,1.51,6,-1,0,3,1
57,9,0,1,0,11.68,0,0,2,20,6,0.74,5,-1,0,3,1
41,2,1,1,0,5.57,0,1,0,9,5,0.72,1,-1,0,3,1
52,5,1,2,0,4.93,0,0,0,7,5,0.61,6,-1,0,3,1
51,2,0,2,0,21.09,0,0,0,12,0,1.19,1,181,2,2,1
42,4,0,1,0,7.64,0,1,0,21,9,1.27,3,-1,0,3,1
58,5,1,1,0,9.92,0,0,0,25,5,0.46,1,-1,0,3,1
38,4,2,2,0,31.41,0,0,0,9,9,3.47,4,189,2,2,2
46,1,1,0,0,5.88,1,0,0,26,1,2.6,4,-1,0,3,1
46,1,1,0,0,5.64,1,0,0,29,5,1.24,2,-1,0,3,1
46,0,2,1,0,-1.36,1,0,2,28,8,2.23,1,-1,0,3,1
34,0,1,1,0,0.79,1,0,0,17,0,1.93,1,329,1,0,1
49,9,0,1,0,-0.53,1,1,2,26,6,2.53,1,-1,0,3,1
33,2,2,1,0,18.08,0,0,0,19,9,0.84,1,-1,0,3,1
36,0,0,1,0,1.31,1,0,2,6,8,1.53,1,-1,0,3,1
44,1,1,1,0,3.73,1,0,2,8,8,1.22,2,-1,0,3,1
47,0,1,1,0,25.24,1,0,0,19,9,0.5,1,-1,0,3,1
54,4,1,2,0,16.24,0,0,0,12,8,1.66,3,182,10,2,2
29,4,2,2,0,104.36,0,0,2,27,8,1.03,2,-1,0,3,1
36,1,1,1,0,-0.53,1,0,0,20,0,0.09,5,322,8,1,1
44,1,1,1,0,10.87,1,0,2,19,8,1.0,2,-1,0,3,1
50,1,1,0,0,15.8,1,0,0,14,5,1.11,3,-1,0,3,1
53,11,1,3,0,0.0,0,0,0,25,1,2.09,5,-1,0,3,1
30,4,2,2,0,0.0,0,1,2,3,5,0.88,1,-1,0,3,1
30,6,1,2,0,-5.17,1,1,0,22,1,1.23,2,-1,0,3,1
55,5,1,0,0,0.0,1,0,0,6,1,1.13,4,-1,0,3,1
49,2,2,1,0,2.59,0,0,0,13,8,1.49,1,-1,0,3,1
42,9,0,1,0,3.24,1,0,0,27,1,2.03,2,-1,0,3,1
32,1,1,1,0,19.14,1,0,0,14,8,5.32,1,358,1,0,1
39,0,1,1,0,20.19,1,0,2,20,8,1.66,1,-1,0,3,1
38,1,1,1,0,1.37,0,0,0,10,5,6.24,1,-1,0,3,1
24,9,2,1,0,0.81,1,0,0,18,8,3.33,1,-1,0,3,1
49,9,0,1,0,0.3,0,1,0,15,5,4.39,2,-1,0,3,1
41,9,1,1,0,18.19,0,0,0,22,11,3.97,1,371,3,0,2
49,4,1,2,0,10.5,1,0,0,18,9,9.24,1,-1,0,3,2
35,1,1,0,0,3.05,1,0,0,25,5,1.68,2,-1,0,3,1
26,2,2,1,0,2.65,1,0,2,28,8,5.93,1,-1,0,3,1
43,0,2,1,0,1.4,1,0,2,7,8,1.27,1,-1,0,3,1
47,1,1,0,0,5.5,1,0,2,7,8,1.13,1,-1,0,3,1
42,4,1,2,0,0.6,0,0,0,6,1,4.26,3,-1,0,3,1
23,7,1,1,0,0.14,1,1,1,13,8,0.19,8,358,1,0,1
35,4,1,2,1,0.0,1,1,0,21,9,0.7,1,-1,0,3,1
59,4,0,2,0,2.62,0,0,2,5,8,1.78,1,-1,0,3,1
37,1,1,0,0,31.54,1,0,2,16,6,2.65,3,-1,0,3,1
35,7,2,1,0,21.1,0,1,0,7,5,0.39,1,-1,0,3,1
32,9,1,1,0,2.55,0,1,0,25,1,0.63,5,-1,0,3,1
32,4,2,2,0,13.1,0,0,0,12,1,4.18,3,-1,0,3,1
60,5,1,1,0,0.42,1,1,2,7,8,3.86,2,-1,0,3,1
24,1,2,0,0,1.74,1,0,0,18,8,0.22,3,-1,0,3,1
37,0,1,1,0,14.15,1,0,0,12,8,2.14,2,-1,0,3,1
43,10,1,2,0,-0.07,1,1,0,29,5,2.28,1,-1,0,3,1
21,1,2,1,0,6.14,1,0,2,13,8,2.43,3,-1,0,3,1
39,1,1,1,0,2.98,1,0,2,20,8,2.16,1,-1,0,3,1
35,1,1,1,1,-1.98,1,0,2,9,8,0.72,2,-1,0,3,1
41,1,1,1,0,6.8,1,0,2,15,8,1.73,2,-1,0,3,1
38,0,1,1,0,6.64,1,0,2,14,8,2.56,2,-1,0,3,1
57,5,1,0,0,2.07,1,0,2,8,8,1.93,1,-1,0,3,1
36,4,2,2,0,1.42,1,0,0,25,5,5.71,1,-1,0,3,1
46,2,1,2,0,1.93,1,0,0,7,8,2.01,8,-1,0,3,1
57,3,1,0,0,11.42,0,0,0,5,1,2.38,2,-1,0,3,1
36,7,2,1,0,2.48,1,0,2,7,8,0.9,2,-1,0,3,1
47,9,0,1,0,0.84,0,0,0,8,1,0.49,2,-1,0,3,1
47,6,1,1,0,4.24,0,1,0,9,5,4.32,1,-1,0,3,1
32,1,1,1,0,0.09,1,0,0,17,0,3.34,2,-1,0,3,1
30,1,1,1,0,5.21,1,0,0,23,5,0.76,17,-1,0,3,1
36,4,0,2,0,-9.78,1,0,0,13,8,0.62,3,-1,0,3,1
34,9,1,2,0,1.16,0,0,0,8,8,4.13,2,-1,0,3,1
44,1,1,1,0,9.78,0,0,2,3,5,3.85,6,-1,0,3,1
47,1,2,1,0,2.63,1,1,0,29,4,1.27,2,255,1,1,1
35,9,1,2,0,0.75,0,0,0,28,1,0.09,19,-1,0,3,1
70,5,1,0,0,3.24,0,0,0,15,9,0.78,1,96,7,2,1
31,4,1,2,0,23.95,0,0,0,27,0,2.18,1,-1,0,3,1
19,8,2,3,0,53.68,0,0,0,4,8,0.77,6,-1,0,3,1
61,5,1,1,0,1.23,0,0,0,7,5,1.12,2,-1,0,3,1
38,6,1,1,0,80.94,0,0,0,22,8,0.94,7,-1,0,3,1
34,4,1,2,0,0.08,0,0,0,25,1,1.69,4,-1,0,3,1
48,2,2,2,0,3.18,1,0,0,5,3,10.17,4,-1,0,3,2
32,9,1,1,0,30.67,1,0,2,20,8,1.38,2,-1,0,3,1
33,1,1,1,0,-2.6,1,1,0,17,5,2.24,2,-1,0,3,1
31,4,1,2,0,3.02,1,1,0,4,3,1.81,1,257,1,0,1
28,8,2,1,0,2.31,1,0,0,8,8,0.55,1,-1,0,3,1
40,2,1,2,1,0.0,0,0,2,19,6,9.52,4,-1,0,3,2
47,9,1,1,0,19.81,1,0,0,21,5,9.19,2,-1,0,3,2
51,6,1,0,0,0.1,0,0,2,6,6,5.13,3,-1,0,3,1
38,0,0,1,1,0.0,0,1,0,21,5,1.26,3,-1,0,3,1
37,9,1,1,0,6.03,0,0,2,18,6,3.39,2,-1,0,3,1
45,7,1,1,0,3.07,0,1,0,17,5,1.47,3,-1,0,3,1
25,0,1,1,0,0.16,1,0,2,16,8,1.29,1,-1,0,3,1
42,1,1,0,0,7.92,1,1,0,19,9,6.11,2,175,12,1,1
47,7,1,1,0,33.33,1,1,0,29,5,1.14,2,-1,0,3,1
34,9,0,1,0,0.07,1,1,0,21,9,0.94,2,199,1,0,1
30,4,1,2,0,11.65,1,1,0,14,1,0.8,2,-1,0,3,1
45,4,1,2,0,3.24,0,0,0,13,1,2.58,4,-1,0,3,1
59,5,1,3,0,0.0,0,0,2,8,8,4.25,6,-1,0,3,1
32,4,1,2,0,13.37,0,0,0,13,1,2.83,2,-1,0,3,1
31,9,2,2,0,4.24,0,0,0,29,4,1.06,1,161,2,0,1
40,7,1,1,0,12.93,1,0,0,13,0,1.28,3,-1,0,3,1
25,9,2,2,0,1.84,1,1,0,20,0,4.01,1,-1,0,3,1
32,0,1,1,0,0.0,0,0,0,30,4,1.19,3,-1,0,3,1
37,0,2,1,0,-2.61,0,1,0,10,5,2.59,1,-1,0,3,1
56,5,0,2,0,27.74,0,0,2,6,6,12.88,3,-1,0,3,1
46,0,0,1,0,7.78,1,0,0,20,9,1.06,3,-1,0,3,1
30,7,1,1,0,9.73,1,0,0,21,9,1.56,2,-1,0,3,1
