SAFE165,SAFE4,SAFE90,SAFE11,SAFE10,SAFE1,SAFE23,SAFE7,SAFE5,SAFE30,SAFE9,SAFE15,SAFE33,SAFE2,SAFE89,SAFE13,SAFE17,SAFE3,SAFE134,SAFE141,SAFE29,SAFE16,SAFE27,SAFE19,SAFE21,SAFE24,SAFE14,SAFE64,SAFE44,SAFE12,SAFE100,SAFE38,SAFE86,SAFE35,SAFE101,SAFE102,SAFE103,SAFE104,SAFE105,SAFE106,SAFE107,SAFE108,SAFE109,SAFE110,SAFE111,SAFE112,SAFE113,SAFE114,SAFE115,SAFE116,SAFE117,SAFE118,SAFE119,SAFE120,SAFE121,SAFE122,SAFE123,SAFE124,SAFE125,SAFE126,SAFE127,SAFE128,SAFE129,SAFE130,SAFE131,SAFE132,SAFE133,SAFE135,SAFE136,SAFE137,SAFE138,SAFE139,SAFE140,SAFE142,SAFE143,SAFE144,SAFE145,SAFE146,SAFE147,SAFE148,SAFE149,SAFE150,SAFE151,SAFE152,SAFE153,SAFE154,SAFE155,SAFE156,SAFE157,SAFE158,SAFE160,SAFE161,SAFE162,SAFE163,SAFE164,SAFE166,SAFE167,SAFE168,SAFE18,SAFE20,SAFE22,SAFE25,SAFE26,SAFE28,SAFE31,SAFE32,SAFE34,SAFE36,SAFE37,SAFE39,SAFE40,SAFE41,SAFE42,SAFE43,SAFE45,SAFE46,SAFE47,SAFE48,SAFE49,SAFE50,SAFE51,SAFE52,SAFE53,SAFE54,SAFE55,SAFE56,SAFE57,SAFE58,SAFE59,SAFE6,SAFE60,SAFE61,SAFE62,SAFE63,SAFE65,SAFE66,SAFE67,SAFE68,SAFE69,SAFE70,SAFE71,SAFE72,SAFE73,SAFE74,SAFE75,SAFE76,SAFE77,SAFE78,SAFE79,SAFE8,SAFE80,SAFE81,SAFE82,SAFE83,SAFE84,SAFE85,SAFE87,SAFE88,SAFE91,SAFE92,SAFE93,SAFE94,SAFE95,SAFE96,SAFE97,SAFE98,SAFE99,COM1ACT0ESS,CIRCULARITY,DISTA0CE CIRCULARITY,RADIUS RATIO,1R.AXIS AS1ECT RATIO,MAX.LE0GTH AS1ECT RATIO,SCATTER RATIO,ELO0GATED0ESS,1R.AXIS RECTA0GULARITY,MAX.LE0GTH RECTA0GULARITY,SCALED VARIA0CE_MAJOR,SCALED VARIA0CE_MI0OR,SCALED RADIUS OF GYRATIO0,SKEW0ESS ABOUT_MAJOR,SKEW0ESS ABOUT_MI0OR,KURTOSIS ABOUT_MAJOR,KURTOSIS ABOUT_MI0OR,HOLLOWS RATIO,Label
1425899475,448,55,67,-144,363,85,76,33,5,1880,-45,1576,7312305,56,176,935,599984,218176,,175,166,3993,155,87032,176,16,1237467,-321,111320,195,-1714,968,6599824,173,16,-278,27,5,20,2472,906752,1383,418880,6017,1969,8081832,-2168,-291456,1979,-2069,-91080,2091,-1957,2179,-1869,313720,2067,1981,1969,2219,-1829,394680,2328,-1432,842240,935,850,-124,176781,-532,7312753,7311857,2328,1432,842240,7312460,-7312150,1133407275,7312260,7312350,-329053725,7312372,7312238,489924435,7312668,7311942,,7912289,-6712321,1947,1813,125960,7312500,7312110,6599779,6599869,-296992080,135608,195,96,77,80842,37499,-84600,442,2079,6,2046,312080,1383,487,418880,653,37947,37051,16799552,2328,-1432,842240,37675,37323,37665,37333,6224834,37454,-37544,-1687455,2046,184,-1714,312080,37532,37466,37515,37483,37575,37423,2849924,37694,37304,-21915,30855,487,-39,1835,-1925,564,-410,44,563,411,37012,2024,74,139,157,43,88,11,374,-352,55,484,616,1705,99,88,44,85,139,56,11,157,43,20,155,176,363,175,76,5,16,184,195,0
260642000,402,14,71,-135,331,71,74,35,2,1153,-57,886,1371800,64,172,497,64980,38190,551463600,158,149,2317,142,57960,14,2,252700,54,18032,191,-1004,581,1241840,177,9,-260,9,-5,19,1690,517776,899,199794,3605,1029,2984296,-1423,-173880,1231,-1345,-73416,1359,-1217,1430,-1146,182896,1333,1243,1274,1478,-1098,244720,1555,-751,463506,497,426,236,31445,-152,1372202,1371398,1555,751,463506,1371942,-1371658,194795600,1371743,1371857,-78192600,1371871,1371729,97397800,1372131,1371469,454065800,1436780,-1306820,1224,1082,81863,1371990,1371610,1241783,1241897,-70784880,91448,190,78,76,14155,7220,-65721,38,1302,5,1302,171797,899,95,199794,244,7622,6818,2902440,1555,-751,463506,7392,7048,7369,7071,1075780,7163,-7277,-411540,1302,184,-1004,171797,7255,7185,7229,7211,7294,7146,534280,7410,7030,-5415,23501,95,307,1096,-1210,171,-19,42,169,21,7030,1288,64,152,149,45,83,7,338,-324,49,294,448,994,90,83,42,71,152,64,7,149,45,19,142,172,331,158,74,2,2,184,190,1
135964944,440,35,77,-138,372,68,67,37,5,1276,-63,974,660024,70,179,476,38448,15840,290410560,166,152,2604,145,57974,49,7,118548,116,49490,209,-1124,672,573516,195,12,-304,14,0,19,1854,622160,916,209440,4018,1190,3682056,-1552,-195132,1351,-1477,-89082,1491,-1337,1559,-1269,205030,1455,1373,1379,1620,-1208,291284,1716,-836,561440,476,408,336,13392,-99,660464,659584,1716,836,561440,660169,-659879,95703480,659961,660087,-41581512,660101,659947,50821848,660396,659652,245528928,698472,-621576,1353,1199,98252,660230,659818,573453,573579,-36131508,108878,206,75,89,5472,3204,-80388,-27,1449,2,1428,193952,916,36,209440,188,3644,2764,1409760,1716,-836,561440,3383,3025,3356,3052,487008,3141,-3267,-201852,1428,202,-1124,193952,3241,3167,3216,3192,3271,3137,214668,3410,2998,-2268,25296,36,404,1213,-1339,125,53,44,103,-31,2412,1414,61,190,155,41,96,7,379,-365,51,308,490,1015,103,96,44,68,190,70,7,155,41,19,145,179,372,166,67,5,7,202,206,1
288138240,416,0,73,-122,346,70,65,30,0,1285,-59,991,1385280,66,167,490,46620,30784,576276480,119,136,2422,129,60501,112,16,199800,62,0,208,-1149,679,1112220,194,7,-276,23,9,19,1823,585312,906,203840,3829,1015,3407754,-1529,-171654,1348,-1466,-83013,1480,-1334,1536,-1278,181503,1450,1364,1407,1615,-1199,292656,1701,-869,534560,490,420,272,25604,-133,1385696,1384864,1701,869,534560,1385409,-1385151,178701120,1385221,1385339,-81731520,1385353,1385207,101125440,1385626,1384934,479306880,1431900,-1338660,1358,1212,93805,1385488,1385072,1112161,1112279,-65620980,102711,208,77,90,10064,6660,-75815,15,1407,7,1421,174760,906,74,203840,210,7076,6244,2770560,1701,-869,534560,6827,6493,6796,6524,905760,6601,-6719,-392940,1421,201,-1149,174760,6690,6630,6667,6653,6725,6595,432900,6868,6452,-4366,24220,74,342,1226,-1344,164,16,37,139,9,4810,1407,63,173,151,43,97,7,353,-339,44,259,462,903,104,97,37,70,173,66,7,151,43,19,129,167,346,119,65,0,16,201,208,1
-44849376,445,30,75,-138,373,72,69,39,5,1020,-63,713,-226512,69,181,432,-12584,-5785,-100797840,191,150,2238,144,47478,30,5,-44616,163,34740,199,-870,564,-207064,187,11,-301,11,-1,19,1603,515310,877,192240,3396,1080,2591604,-1296,-159804,1095,-1221,-72954,1233,-1083,1302,-1014,166752,1199,1117,1128,1356,-960,229284,1465,-575,453900,432,360,386,-4849,-50,-226067,-226957,1465,575,453900,-226368,226656,-32617728,-226575,-226449,14270256,-226437,-226587,-16988400,-226139,-226885,-84488976,-239096,213928,1095,945,76500,-226314,-226710,-207127,-207001,13045032,86850,198,78,88,-1950,-1144,-64260,-76,1188,1,1170,153000,877,-13,192240,137,-699,-1589,-509080,1465,-575,453900,-963,-1325,-994,-1294,-171600,-1207,1081,72072,1170,193,-870,153000,-1105,-1183,-1133,-1155,-1075,-1213,-78936,-946,-1342,819,26856,-13,458,957,-1083,75,101,45,56,-82,-897,1158,66,179,156,41,94,6,379,-367,51,270,414,864,100,94,45,72,179,69,6,156,41,19,144,181,373,191,69,5,5,193,198,1
349662432,393,28,70,-128,321,72,72,33,4,1216,-56,951,1783992,63,175,504,100122,43623,701108856,145,142,2247,135,60480,70,10,300366,31,37632,199,-1074,623,1592850,185,11,-249,17,3,19,1737,528192,897,198072,3591,903,3019968,-1472,-172032,1288,-1400,-75264,1414,-1274,1479,-1209,181440,1389,1299,1316,1540,-1148,263424,1609,-823,477888,504,432,210,35631,-167,1784385,1783599,1609,823,477888,1784127,-1783857,240838920,1783936,1784048,-99903552,1784062,1783922,124879440,1784313,1783671,572661432,1884114,-1683870,1286,1146,85120,1784188,1783796,1592794,1592906,-89199600,94080,196,79,82,15762,9102,-68096,55,1372,3,1358,172672,897,111,198072,253,9495,8709,3577086,1609,-823,477888,9277,8927,9244,8960,1292484,9046,-9158,-509712,1358,192,-1074,172672,9135,9069,9113,9091,9174,9030,655344,9298,8906,-6216,23112,111,282,1160,-1272,193,-29,40,183,39,7992,1344,65,155,146,45,89,7,328,-314,47,280,441,945,96,89,40,72,155,63,7,146,45,19,135,175,321,145,72,4,10,192,196,1
240990232,280,36,64,-126,222,58,64,29,6,1056,-52,902,1187144,58,142,348,70176,19040,332400320,116,138,1332,132,65010,102,17,169592,70,42552,203,-918,552,830416,191,12,-164,23,11,17,1462,330960,628,97440,2514,150,1574424,-1308,-148932,1130,-1234,-61464,1246,-1118,1314,-1050,156024,1237,1127,1146,1385,-979,239946,1336,-776,295680,348,290,154,15096,-120,1187424,1186864,1336,776,295680,1187276,-1187012,156703008,1187092,1187196,-61731488,1187208,1187080,75977216,1187366,1186922,263545968,1257320,-1116968,1120,992,67584,1187347,1186941,830364,830468,-43181632,75648,203,64,86,9384,5848,-54912,16,1218,0,1194,145728,628,68,97440,206,6128,5568,1637440,1336,-776,295680,5990,5706,5986,5710,807024,5796,-5900,-304096,1194,197,-918,145728,5877,5819,5860,5836,5912,5784,374272,6051,5645,-3536,12876,68,212,1004,-1108,154,18,35,132,4,4352,1182,52,136,122,55,92,6,228,-216,41,210,348,792,98,92,35,58,136,58,6,122,55,17,132,142,222,116,64,6,17,197,203,0
1156479008,766,110,73,-164,666,100,73,44,10,1893,-51,1291,5961232,62,217,1100,645288,255844,,219,186,7326,175,63767,154,14,1352032,-148,226270,198,-1707,1133,6667976,176,21,-566,25,3,24,2823,1575662,1866,842600,9383,5269,15069582,-2221,-337348,2006,-2108,-104907,2130,-1984,2232,-1882,359975,2088,2026,1947,2251,-1863,399058,2659,-1127,1450038,1100,1000,332,222444,-385,5961998,5960466,2659,1127,1450038,5961407,-5961057,1043215600,5961181,5961283,-304022832,5961305,5961159,435169936,5961898,5960566,,6606520,-5315944,1966,1820,138189,5961426,5961038,6667925,6668027,-340066776,150161,194,111,92,62124,30728,-96543,283,2167,1,2079,352098,1866,334,842600,520,31494,29962,23537648,2659,-1127,1450038,30945,30511,30914,30542,5715408,30677,-30779,-1567128,2079,187,-1707,352098,30772,30684,30749,30707,30801,30655,2243144,30922,30534,-17034,66600,334,432,1842,-1944,426,-242,55,407,261,24382,2057,89,194,212,31,103,11,677,-655,66,605,682,1925,114,103,55,100,194,62,11,212,31,24,175,217,666,219,73,10,14,187,194,0
320650176,397,8,64,-137,332,65,81,37,1,1295,-48,1035,1742664,56,170,520,85239,48831,691837608,186,153,2656,145,64440,80,10,350427,30,11456,187,-1142,680,1610070,171,9,-267,18,2,19,1829,568504,917,206440,4088,1224,3803392,-1569,-196184,1384,-1480,-68736,1496,-1368,1577,-1287,207640,1477,1387,1424,1616,-1248,263488,1692,-898,514115,520,455,209,40836,-171,1743061,1742267,1692,898,514115,1742809,-1742519,252686280,1742616,1742712,-83647872,1742728,1742600,111530496,1742996,1742332,578564448,1827903,-1657425,1359,1231,82880,1742848,1742480,1610022,1610118,-77283360,91648,184,73,77,18819,9471,-62160,75,1440,7,1448,198135,917,123,206440,276,9868,9074,3759987,1692,-898,514115,9641,9301,9624,9318,1449063,9423,-9519,-454608,1448,179,-1142,198135,9508,9434,9480,9462,9552,9390,767151,9655,9287,-5904,21580,123,274,1247,-1343,200,-46,45,204,42,9963,1432,57,128,151,45,85,8,340,-324,53,360,448,1160,93,85,45,65,128,56,8,151,45,19,145,170,332,186,81,1,10,179,184,1
1341522000,450,40,74,-151,363,87,75,38,4,1689,-54,1390,6879600,64,179,870,493920,189000,,186,171,3630,161,79120,150,15,1340640,-249,73600,194,-1518,940,6315120,174,14,-276,25,5,20,2290,828000,1320,391500,5470,1790,6679200,-1991,-277840,1786,-1894,-99360,1914,-1766,2001,-1679,296240,1883,1797,1800,2035,-1645,358800,2139,-1239,760050,870,783,-57,152460,-474,6880050,6879150,2139,1239,760050,6879761,-6879439,1107615600,6879546,6879654,-371498400,6879674,6879526,509090400,6879963,6879237,,7373520,-6385680,1763,1615,124986,6879795,6879405,6315066,6315174,-341016480,136160,195,97,84,71820,35280,-91206,366,1880,6,1860,288819,1320,420,391500,591,35730,34830,15876000,2139,-1239,760050,35459,35101,35451,35109,6032880,35226,-35334,-1905120,1860,184,-1518,288819,35318,35242,35294,35266,35355,35205,2646000,35475,35085,-22680,31581,420,30,1635,-1743,504,-336,48,495,345,31500,1840,77,162,157,43,94,10,373,-353,58,480,640,1610,104,94,48,87,162,64,10,157,43,20,161,179,363,186,75,4,15,184,195,0
594787050,348,0,65,-117,270,78,66,29,0,1213,-51,982,3050190,58,155,546,109494,68904,1061466120,148,131,1890,124,66500,175,25,453618,-67,0,197,-1082,602,2424510,183,7,-192,32,18,18,1678,462840,894,190008,3220,560,2513700,-1447,-155610,1279,-1381,-67830,1395,-1265,1454,-1206,164920,1380,1280,1330,1525,-1135,259350,1561,-865,422124,546,468,72,53460,-249,3050538,3049842,1561,865,422124,3050314,-3050066,378223560,3050139,3050241,-155559690,3050255,3050125,198262350,3050460,3049920,823551300,3159684,-2940696,1278,1148,78845,3050385,3049995,2424459,2424561,-123650010,86450,195,85,79,25938,15642,-61863,147,1330,7,1344,158903,894,198,190008,329,15990,15294,5443416,1561,-865,422124,15797,15487,15773,15511,2049102,15591,-15693,-797742,1344,190,-1082,158903,15671,15613,15649,15635,15708,15576,1032372,15837,15447,-10098,21060,198,150,1162,-1264,277,-119,36,264,132,13068,1330,71,146,135,50,86,7,277,-263,43,252,406,868,93,86,36,78,146,58,7,135,50,18,124,155,270,148,66,0,25,190,195,0
-140299264,260,4,60,-120,209,51,84,32,1,588,-52,448,-762496,56,135,204,-20720,-14560,-198248960,135,128,836,124,40356,48,12,-132608,184,2832,181,-460,312,-559440,173,5,-158,16,8,17,968,184080,464,53040,1544,128,591888,-828,-84960,656,-760,-36816,768,-648,832,-584,87792,765,651,704,892,-524,130272,848,-328,152880,204,153,265,-11704,4,-762236,-762756,848,328,152880,-762372,762620,-94549504,-762548,-762444,39649792,-762436,-762556,-45749760,-762287,-762705,-159361664,-783216,741776,648,528,35280,-762312,-762680,-559492,-559388,29090880,42480,184,55,74,-7168,-4144,-30576,-108,712,3,716,75264,464,-56,53040,72,-3884,-4404,-1077440,848,-328,152880,-4009,-4279,-4016,-4272,-530432,-4196,4092,215488,716,177,-460,75264,-4112,-4176,-4139,-4149,-4060,-4228,-348096,-3960,-4328,2912,10659,-56,316,536,-640,18,130,36,28,-140,-4704,708,47,116,120,57,78,4,213,-205,40,144,224,496,82,78,36,51,116,56,4,120,57,17,124,135,209,135,84,1,12,177,184,0
1526069600,455,140,77,-139,367,88,66,34,14,1801,-57,1485,7554800,67,173,880,897600,193375,,154,159,3670,149,83420,90,9,1271600,-266,271600,204,-1642,980,6470200,184,24,-279,19,-1,20,2395,882700,1335,400400,5610,1730,7119800,-2079,-269660,1883,-1997,-110580,2017,-1863,2089,-1791,289060,1983,1897,1800,2142,-1738,391880,2256,-1346,819455,880,792,-58,155975,-482,7555255,7554345,2256,1346,819455,7554949,-7554651,1125665200,7554743,7554857,-430623600,7554877,7554723,581719600,7555167,7554433,,8452400,-6657200,1878,1724,138677,7555002,7554598,6470143,6470257,-368801400,149380,202,98,88,67575,37400,-102657,368,2080,-4,1960,286359,1335,425,400400,584,37855,36945,17017000,2256,-1346,819455,37573,37227,37559,37241,5946600,37343,-37457,-2131800,1960,194,-1642,286359,37434,37366,37424,37376,37466,37334,2468400,37602,37198,-24225,32296,425,30,1744,-1858,513,-337,44,491,359,28050,1940,78,176,158,43,98,10,377,-357,54,440,670,1490,108,98,44,88,176,67,10,158,43,20,149,173,367,154,66,14,9,194,202,0
985643658,428,70,62,-150,351,77,78,36,7,1680,-42,1402,5160438,52,171,770,459306,146376,,177,170,3510,160,80520,170,17,972648,-172,128100,193,-1510,890,4620078,173,17,-274,27,7,20,2258,783240,1198,329560,5340,1680,6423300,-1980,-274500,1788,-1872,-76860,1892,-1768,1990,-1670,292800,1874,1786,1760,2021,-1639,349530,2108,-1252,719040,770,693,9,120042,-384,5160866,5160010,2108,1252,719040,5160598,-5160278,825670080,5160396,5160480,-216738396,5160500,5160376,319947156,5160789,5160087,1811313738,5619744,-4701132,1742,1618,104160,5160629,5160247,4620036,4620120,-194043276,113460,191,87,79,58140,27018,-70560,300,1900,3,1850,285600,1198,342,329560,512,27446,26590,11563704,2108,-1252,719040,27189,26847,27188,26848,4593060,26976,-27060,-1134756,1850,183,-1510,285600,27054,26982,27035,27001,27096,26940,2107404,27209,26827,-14364,27027,342,86,1638,-1722,421,-263,46,420,264,26676,1830,67,125,156,44,89,10,361,-341,56,460,520,1600,99,89,46,77,125,52,10,156,44,20,160,171,351,177,78,7,17,183,191,0
1259549406,718,90,76,-139,612,106,70,36,9,1771,-56,1192,6329394,66,217,1060,604314,245556,,210,159,6120,149,63030,100,10,1145016,-183,171900,201,-1612,1030,6901902,181,19,-506,20,0,23,2628,1371380,1778,761080,8030,4210,11689200,-2049,-265490,1854,-1966,-106960,1986,-1834,2059,-1761,284590,1943,1877,1820,2109,-1711,380090,2489,-1053,1271578,1060,954,270,209304,-398,6330112,6328676,2489,1053,1271578,6329543,-6329245,943079706,6329338,6329450,-354446064,6329470,6329318,481033944,6330006,6328782,,6933708,-5725080,1847,1695,134596,6329593,6329195,6901846,6901958,-386506512,145160,199,116,93,54378,31806,-99176,286,2000,1,1930,281589,1778,342,761080,501,32524,31088,22836708,2489,-1053,1271578,32023,31589,31965,31647,5057154,31750,-31862,-1781136,1930,191,-1612,281589,31842,31770,31825,31787,31876,31736,2226420,32005,31607,-19152,64872,342,376,1715,-1827,435,-249,46,412,272,23940,1910,96,209,203,33,103,10,622,-602,56,460,660,1490,113,103,46,106,209,66,10,203,33,23,149,217,612,210,70,9,10,191,199,0
-166969968,488,12,72,-125,414,74,71,32,2,1075,-60,712,-826584,66,193,444,-32736,-21472,-403372992,137,137,2484,131,46800,132,22,-130944,181,14400,206,-938,594,-789756,194,8,-340,28,16,20,1688,585600,932,216672,3684,1284,2980800,-1325,-150000,1140,-1260,-72000,1272,-1128,1331,-1069,157200,1239,1161,1188,1402,-998,242400,1563,-587,524600,444,370,458,-18216,-16,-826096,-827072,1563,587,524600,-826453,826715,-108282504,-826644,-826524,49595040,-826512,-826656,-59514048,-826170,-826998,-342205776,-859320,793848,1147,1003,77400,-826382,-826786,-789816,-789696,47385360,86400,202,80,93,-6028,-4092,-64500,-104,1212,4,1212,147275,932,-44,216672,93,-3604,-4580,-1996896,1563,-587,524600,-3899,-4285,-3955,-4229,-560604,-4152,4032,245520,1212,200,-938,147275,-4060,-4124,-4084,-4100,-4021,-4163,-290532,-3890,-4294,2640,30636,-44,532,1015,-1135,49,137,38,27,-115,-3124,1200,68,184,164,39,99,6,420,-408,44,228,396,786,105,99,38,74,184,66,6,164,39,20,131,193,414,137,71,2,22,200,202,1
1139649056,704,40,77,-146,601,103,69,39,4,1744,-57,1186,5814536,67,215,1030,415324,229504,,174,166,6010,156,62370,110,11,1156974,-160,75600,199,-1578,1010,6378190,179,14,-498,21,1,23,2594,1330560,1734,725120,7900,4120,11358900,-2036,-275940,1833,-1947,-107730,1967,-1813,2046,-1734,294840,1923,1857,1850,2086,-1694,370440,2448,-1040,1227776,1030,927,275,195926,-383,5815240,5813832,2448,1040,1227776,5814692,-5814380,907067616,5814479,5814593,-331428552,5814613,5814459,447719272,5815137,5813935,,6229860,-5399212,1821,1667,134288,5814732,5814340,6378133,6378247,-363556830,145530,196,113,91,54116,29666,-99408,269,1930,6,1910,289504,1734,326,725120,492,30370,28962,20884864,2448,-1040,1227776,29881,29451,29832,29500,4924556,29609,-29723,-1690962,1910,189,-1578,289504,29705,29627,29680,29652,29735,29597,2046954,29862,29470,-18582,61903,326,378,1687,-1801,417,-235,49,395,257,22494,1890,93,212,201,33,101,10,611,-591,59,490,670,1560,111,101,49,103,212,67,10,201,33,23,156,215,601,174,69,4,11,189,196,0
803471564,751,9,73,-149,645,106,68,40,1,1561,-55,959,3977582,64,224,954,196910,152453,,184,167,5805,158,54720,216,24,787640,-36,15390,199,-1394,954,4410784,181,10,-539,33,15,24,2461,1284210,1705,716454,7515,4095,9926550,-1859,-254790,1655,-1765,-94050,1783,-1637,1868,-1552,270180,1742,1678,1701,1912,-1508,345420,2312,-810,1172311,954,848,442,130935,-258,3978333,3976831,2312,810,1172311,3977740,-3977424,628457956,3977527,3977637,-218767010,3977655,3977509,290363486,3978227,3976937,,4174492,-3780672,1634,1488,113953,3977784,3977380,4410729,4410839,-242593120,124830,202,115,97,33901,19691,-85855,148,1719,8,1728,260687,1705,203,716454,370,20442,18940,14787941,2312,-810,1172311,19915,19467,19858,19524,3288397,19636,-19746,-1083005,1728,190,-1394,260687,19731,19651,19701,19681,19759,19623,1338988,19893,19489,-11165,68370,203,548,1506,-1616,300,-106,49,271,135,13804,1710,97,211,208,32,106,9,654,-636,58,441,576,1422,115,106,49,106,211,64,9,208,32,24,158,224,645,184,68,1,24,190,202,0
912512304,674,45,72,-153,571,103,68,44,5,1566,-54,1045,4608648,63,210,927,325864,170522,,210,171,5139,162,58446,45,5,1024144,-82,77355,200,-1395,909,4887960,182,14,-468,14,-4,22,2393,1158606,1601,624798,6858,3420,8833941,-1872,-263007,1665,-1773,-92826,1791,-1647,1881,-1557,278478,1753,1685,1674,1917,-1521,340362,2240,-892,1055484,927,824,318,144463,-307,4609322,4607974,2240,892,1055484,4608810,-4608486,746600976,4608594,4608702,-248866992,4608720,4608576,331822656,4609219,4608077,,4934512,-4282784,1638,1494,112752,4608846,4608450,4887906,4888014,-263949840,123768,198,112,92,43263,23276,-84564,199,1764,4,1737,267786,1601,253,624798,424,23950,22602,15688024,2240,-892,1055484,23486,23066,23447,23105,3980196,23222,-23330,-1256904,1737,191,-1395,267786,23320,23232,23290,23262,23344,23208,1582768,23474,23078,-13662,58813,253,421,1512,-1620,345,-161,53,321,185,17204,1719,94,203,195,34,101,9,580,-562,62,477,567,1458,110,101,53,103,203,63,9,195,34,22,162,210,571,210,68,5,5,191,198,0
1537005072,442,140,78,-138,354,88,69,36,14,1802,-58,1498,7608936,68,173,880,904032,193596,,182,158,3540,148,83420,150,15,1356048,-280,271600,204,-1644,960,6516564,184,24,-266,25,5,19,2382,857480,1322,388960,5480,1600,6867600,-2078,-267720,1882,-1998,-112520,2018,-1862,2088,-1792,287120,1983,1897,1800,2142,-1738,391880,2244,-1360,796484,880,792,-84,155052,-496,7609378,7608494,2244,1360,796484,7609084,-7608788,1126122528,7608878,7608994,-441318288,7609014,7608858,593497008,7609290,7608582,,8512968,-6704904,1880,1724,140556,7609138,7608734,6516506,6516622,-377960712,151320,202,98,86,69204,37668,-104516,380,2080,-4,1960,284716,1322,438,388960,596,38110,37226,16649256,2244,-1360,796484,37841,37495,37826,37510,5951544,37610,-37726,-2184744,1960,194,-1644,284716,37704,37632,37692,37644,37737,37599,2599092,37870,37466,-25404,31152,438,4,1744,-1860,524,-352,46,507,369,30222,1940,78,174,155,43,96,10,364,-344,56,460,680,1480,106,96,46,88,174,68,10,155,43,19,148,173,354,182,69,14,15,194,202,0
799154928,621,135,75,-135,526,95,72,35,15,1575,-57,1089,4056624,66,216,855,494208,145314,,175,153,4734,144,59850,99,11,720720,-81,230850,199,-1422,873,4447872,181,24,-431,20,2,22,2331,1061910,1476,530955,6444,3024,8095140,-1845,-230850,1653,-1767,-97470,1785,-1635,1854,-1566,246240,1745,1675,1575,1907,-1513,336870,2196,-954,978075,855,760,292,123084,-291,4057245,4056003,2196,954,978075,4056768,-4056480,584153856,4056567,4056681,-231227568,4056699,4056549,304246800,4057150,4056098,2133784224,4550832,-3562416,1650,1500,118125,4056821,4056427,4447815,4447929,-253528704,128250,197,104,88,35802,20592,-89775,177,1845,-6,1728,240975,1476,234,530955,387,21213,19971,12787632,2196,-954,978075,20808,20376,20745,20439,3150576,20535,-20649,-1173744,1728,190,-1422,240975,20627,20557,20616,20568,20664,20520,1482624,20789,20395,-13338,49970,234,387,1518,-1632,322,-146,44,306,162,16848,1710,86,202,188,35,97,9,535,-517,53,396,594,1296,106,97,44,95,202,66,9,188,35,22,144,216,526,175,72,15,11,190,197,0
359131630,332,21,62,-129,266,66,74,34,3,1131,-48,928,1920490,55,154,462,102700,43160,637602680,165,143,1862,136,63000,28,4,349180,13,26460,187,-988,602,1581580,173,10,-200,11,-3,18,1592,418320,794,153384,3122,602,2346120,-1389,-162540,1212,-1308,-60480,1322,-1198,1396,-1124,171360,1310,1210,1239,1447,-1073,235620,1463,-799,375492,462,396,136,34580,-178,1920822,1920158,1463,799,375492,1920626,-1920354,261186640,1920442,1920538,-92183520,1920552,1920428,119070380,1920756,1920224,510850340,2023190,-1817790,1193,1069,70122,1920677,1920303,1581532,1581628,-75915840,78120,187,73,79,18590,10270,-54288,82,1281,4,1274,161733,794,130,153384,273,10602,9938,3409640,1463,-799,375492,10424,10116,10413,10127,1468610,10222,-10318,-492960,1274,180,-988,161733,10304,10236,10280,10260,10344,10196,759980,10457,10083,-6240,17556,130,202,1083,-1179,209,-51,41,204,56,9620,1260,59,129,135,50,86,7,273,-259,48,287,385,952,93,86,41,66,129,55,7,135,50,18,136,154,266,165,74,3,4,180,187,0
992369763,383,9,77,-138,305,78,70,35,1,1572,-59,1327,4937163,68,168,702,245630,122177,1890933429,171,156,2745,147,78660,99,11,859705,-163,15390,199,-1416,774,4126584,181,10,-227,20,2,18,2093,654930,1085,268866,4455,1035,4693950,-1848,-235980,1651,-1769,-100890,1787,-1633,1857,-1563,251370,1756,1664,1701,1911,-1509,343710,1955,-1189,602076,702,624,-14,97295,-378,4937546,4936780,1955,1189,602076,4937310,-4937016,725762961,4937104,4937222,-291292617,4937240,4937086,380161551,4937468,4936858,1505834715,5182793,-4691533,1649,1495,121044,4937364,4936962,4126525,4126643,-243468456,131670,201,87,77,49764,24563,-92748,260,1719,8,1728,245232,1085,319,268866,475,24946,24180,9407629,1955,-1189,602076,24731,24395,24719,24407,3831828,24504,-24622,-1449217,1728,190,-1416,245232,24598,24528,24573,24553,24633,24493,1719410,24764,24362,-18821,23790,319,64,1513,-1631,396,-242,44,389,249,22330,1710,69,164,142,46,86,9,314,-296,53,396,612,1323,95,86,44,78,164,68,9,142,46,18,147,168,305,171,70,1,11,190,201,0
