climbRate,Sgz,X,q,cur1itch,curRoll,absRoll,diffClb,diffRollRate,diffDiffClb,SeTime1,SeTime2,SeTime3,SeTime4,SeTime5,SeTime6,SeTime7,SeTime8,SeTime9,SeTime10,SeTime11,SeTime12,SeTime13,SeTime14,diffSeTime1,diffSeTime2,diffSeTime3,diffSeTime4,diffSeTime5,diffSeTime6,diffSeTime7,diffSeTime8,diffSeTime9,diffSeTime10,diffSeTime11,diffSeTime12,diffSeTime13,diffSeTime14,alpha,Sen,Label
-128,19,-0.36,0.02,0.64,0.7,-5,-3,-0.002,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,0
178,34,0.36,0.02,0.36,0.5,-6,-2,0.001,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,0
101,41,0.23,0.05,0.43,1.5,-5,-3,-0.009,-0.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,0
-134,42,-0.18,0.11,0.68,1.7,-4,-12,-0.016,-0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,0
-297,37,-0.38,0.11,0.83,1.3,-5,-12,-0.014,0,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,0,-0.001,0,0,0,-0.001,0,0.6,0.02,0
-439,29,-0.47,0.02,0.94,0.7,-5,-10,-0.005,0.5,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0,0,-0.002,0,0,0,0,0,0,0,0,0,-0.001,0,0.6,0.019,0
-436,6,-0.36,-0.01,0.91,-0.7,-7,-2,0.008,0.7,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0,0,0,0,0,0,0,0,-0.001,0,-0.002,0,0,0,0.5,0.018,0
2,-13,0.17,-0.02,0.48,-1.1,-7,11,0.012,-1.9,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,0
162,-10,0.39,-0.06,0.34,-0.5,-6,7,0.007,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,0
147,9,0.28,0.08,0.42,1.4,-5,-12,-0.01,0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,0
-26,11,0.09,0.05,0.57,1.8,-4,-11,-0.018,0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019,0
-130,8,-0.22,0.04,0.65,1.6,-4,-5,-0.013,0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,0
-181,5,-0.35,0.04,0.69,1.3,-5,-5,-0.011,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0,0,0,0,0,0,0,0,-0.001,0,-0.001,0,0,0,0.5,0.019,0
241,21,0.25,0.09,0.32,0.5,-5,-8,0.001,-0.4,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,0
-216,-9,-0.27,-0.08,0.67,0.5,-5,10,-0.003,-0.2,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,0
258,20,0.29,0.12,0.33,0.2,-6,-14,0.006,0,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02,0
-278,-34,-0.24,-0.15,0.7,1.2,-5,16,-0.003,0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.015,0
-40,-40,-0.34,-0.08,0.52,0.5,-5,8,-0.005,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,0
435,2,0.29,0.02,0.12,-0.6,-6,-1,0.008,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,0
401,21,0.36,0.03,0.15,0.5,-5,-3,-0.003,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,0
39,52,-0.38,0.06,0.49,0.7,-5,-6,-0.009,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,0
-36,51,-0.44,-0.09,0.52,-0.3,-6,5,0.005,2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,0
10,51,-0.39,-0.02,0.49,-0.6,-7,4,0.006,-0.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.5,0.017,0
121,54,-0.06,-0.05,0.38,-1.4,-7,6,0.012,0.2,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,0
207,58,0.12,-0.05,0.3,-1.4,-7,6,0.011,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.5,0.017,0
-599,42,0.49,-0.09,1.04,1.1,-5,1,-0.002,1.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,0
-574,8,0.14,-0.06,1.02,2.5,-3,2,-0.014,1.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,0
-537,-8,-0.09,0,0.99,2.6,-3,2,-0.019,-0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,0
-323,-46,-0.35,-0.09,0.76,1.1,-5,13,0.003,-0.4,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016,0
-172,-52,-0.31,0.01,0.64,0.6,-5,8,0.004,-1.8,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,0
-177,-50,0.24,-0.03,0.67,0.6,-5,-2,0.001,1.5,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.5,0.018,0
213,-53,-0.33,-0.07,0.29,0.7,-5,7,-0.008,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.5,0.017,0
370,-40,-0.36,-0.04,0.16,-0.3,-6,2,0.003,0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,0
383,-38,-0.35,-0.04,0.15,-0.4,-6,4,0.003,0.3,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,-0.001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,0
434,-28,-0.29,-0.04,0.1,-0.9,-7,4,0.006,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.017,0
411,38,0.4,0.03,0.14,0,-6,-3,0.003,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.5,0.018,0
369,46,0.43,0.12,0.21,0.5,-5,-10,0.001,-1.6,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,0
-116,56,-0.01,-0.07,0.63,1.6,-4,-9,-0.013,2.4,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,0
-106,53,-0.18,-0.01,0.6,1.5,-5,-2,-0.012,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,0
-244,39,-0.34,0.04,0.74,-0.4,-6,-4,0.003,0,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,0
397,43,0.42,0.02,0.16,-0.1,-6,-4,0.005,-0.2,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.018,0
-679,-18,-0.34,-0.14,1.06,1.1,-5,16,-0.002,0.1,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.015,0
717,-7,0.35,0.19,-0.15,1.1,-5,3,0.002,-4.2,0.02,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.019,-0.002,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0.5,0.019,0
496,7,0.36,0.19,0.14,1.5,-4,-24,-0.001,0.6,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.02,0.02,0.021,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,0.6,0.021,0
60,18,0.12,0.17,0.52,2.1,-4,-20,-0.014,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021,0
232,-11,-0.27,-0.08,0.26,-1,-7,9,0.005,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.5,0.016,0
177,-7,0.4,-0.09,0.31,1,-5,10,-0.002,-0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.5,0.016,0
268,-3,0.39,0.02,0.25,1.4,-5,6,-0.003,-1.8,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017,0
297,7,0.19,0.03,0.24,2,-4,-2,-0.018,-0.6,0.019,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018,0
119,22,-0.37,0.06,0.42,1.6,-4,-8,-0.012,0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019,0
17,2,-0.23,0.1,1.2,-0.5,-12,-4,0.01,0.2,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.044,1
-1,2,-0.17,0.12,1.22,-0.6,-12,-4,0.01,-0.2,0.042,0.042,0.042,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0.044,0,0,-0.003,0,0,0,0,0,0,0,0,0,0,0,1.2,0.044,1
-75,0,0.12,0.15,1.3,-0.7,-13,-5,0.016,-0.5,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.043,1
-218,-10,0.33,0.12,1.45,0.5,-12,-6,-0.004,-0.1,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.042,0.042,0.042,0.042,0.042,0,0,0,0,0,0,0,0,-0.003,0,0,0,0,0,1.2,0.042,1
68,-24,-0.24,0.02,1,1,-11,4,-0.008,-0.2,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.038,1
133,-21,-0.4,0.06,0.93,0.3,-12,2,-0.012,-0.4,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.038,1
34,-14,-0.59,0.18,1.11,-1.3,-13,-12,-0.003,0.6,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.037,0.038,0.038,0.04,0.04,0.041,0,0,0,0,0,0,0,0,-0.002,0,-0.003,0,-0.003,0,1.2,0.041,1
338,11,0.62,0.12,0.68,-1.8,-14,-6,0.015,0.5,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.038,1
247,19,0.79,0.12,0.78,-0.7,-13,-8,-0.002,0.1,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.037,1
-59,26,0.23,0.17,1.13,1.6,-10,-11,-0.018,-0.2,0.04,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.038,1
-268,22,-0.09,0.42,1.43,1.8,-10,-19,-0.021,-2.6,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.041,1
-694,7,-0.4,-0.19,1.84,1.3,-11,-18,-0.011,3.3,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.032,0,0,0,0,0,0,0,0,0,0,0,0,-0.002,0,1.1,0.032,1
-526,-7,-0.51,0,1.47,0.7,-11,19,-0.009,-2.4,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,-0.001,0,0.001,0,-0.001,0,0,0,0.9,0.031,1
45,-24,-0.05,-0.13,0.81,-0.6,-13,17,0.016,0,0.031,0.031,0.031,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0.9,0.03,0
181,-22,0.08,-0.12,0.66,-0.6,-13,17,0.015,-0.2,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.03,0.03,0.03,0,0,0,0,0,0,-0.001,0,0,0,0.001,0,0,0,0.9,0.03,1
426,-9,0.28,0.26,0.5,0,-12,-2,-0.008,-2.2,0.038,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.036,1
289,-2,0.19,0.15,0.69,0.3,-12,-13,-0.008,0.7,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.038,0.038,0.036,0,0,0,0,0,0,0,0,0,0,0.003,0,0.001,0,1,0.036,1
20,3,0.09,0.41,1.12,0.5,-12,-36,-0.01,-0.5,0.035,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.036,0.036,0.041,0.041,0.041,0,0,0,0,0,0,0,0,-0.003,0,-0.006,0,0,0,1.2,0.041,1
-490,-23,-0.42,0.11,1.47,-0.4,-12,-3,-0.01,0.2,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.034,0.034,0.034,0,0,0,0,0,0,0,0,0,0,-0.004,0,0,0,0.9,0.034,1
-378,-40,-0.43,-0.15,1.25,-1.4,-13,11,0.012,1.6,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.029,0
14,-48,-0.03,-0.08,0.8,-2,-14,16,0.019,-0.3,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,1
284,-40,0.28,0.15,0.61,-1.6,-14,-4,0.001,-1.4,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.032,1
266,-37,0.28,0.07,0.6,-1.4,-13,-1,-0.001,0.5,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.032,0.032,0.032,0.032,0.032,0.032,0.032,0,0,0,0,0,0,0.001,0,0,0,0,0,0,0,0.9,0.032,1
213,-27,0.27,0,0.61,-0.8,-13,6,-0.003,0.9,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.031,1
200,0,-0.29,0.1,0.65,-0.6,-13,-3,-0.009,-0.1,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031,1
136,10,-0.23,0.1,0.7,-1.8,-14,-2,0.009,-0.1,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.03,1
-71,15,0.28,0.17,0.94,-1.7,-14,-9,0.011,-0.2,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.031,1
-192,-22,0.07,-0.03,0.96,0.4,-12,8,-0.007,-0.3,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,1
89,-25,-0.03,-0.03,0.66,0.4,-12,8,0,-0.1,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.026,1
208,-12,-0.12,0.07,0.57,0.1,-12,-2,-0.004,-0.1,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,0
197,-4,-0.07,0.05,0.56,-0.3,-12,2,0.01,0.3,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0.027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.027,1
-111,7,0.25,0.14,0.91,0.6,-11,-9,0.002,-0.1,0.027,0.027,0.027,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0.029,0,0,-0.002,0,0,0,0,0,0,0,0,0,0,0,0.8,0.029,1
-101,-6,0.04,0,0.82,1.4,-11,5,-0.009,-0.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,1
-74,-11,-0.24,0.08,0.82,0.6,-11,-3,-0.003,-0.1,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,0
181,-9,0.33,0.02,0.52,0.5,-12,4,0.007,-0.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,1
36,3,0.13,0.18,0.73,1.5,-10,-14,-0.016,0.2,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.028,1
-372,-14,-0.61,0.09,1.09,0.6,-11,-5,-0.015,0.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.023,0.023,0.026,0,0,0,0,0,0,0,0,0,0,-0.003,0,-0.003,0,0.7,0.026,0
-178,-21,-0.74,-0.07,0.79,-0.5,-12,20,-0.009,-1.8,0.023,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0.021,0.022,0.022,0.022,0.022,0.021,0.001,0,0,0,0,0,0.001,0,-0.001,0,-0.001,0,0.001,0,0.6,0.021,0
263,-13,0.3,0.04,0.42,-1.9,-14,4,0.024,0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,1
308,-4,0.64,0.2,0.4,-1,-13,-3,0.008,-2.1,0.025,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,1
157,4,0.52,0.15,0.56,0.4,-12,-6,-0.024,-0.7,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.026,1
-26,6,-0.07,0.12,0.75,0.7,-11,-11,-0.021,0.4,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.026,0,0,0,0,0,0,0,0,0,0,-0.001,0,-0.001,0,0.7,0.026,1
-121,4,-0.15,0.11,0.82,0.6,-11,-7,-0.002,-0.2,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.7,0.025,0
-248,-7,0.04,0.09,0.93,0.3,-12,-5,0.008,-0.2,0.023,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,0.025,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.025,0
-283,-16,0.24,-0.14,0.9,0.5,-11,9,0.017,2.6,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,1
-81,-22,0.33,0.1,0.75,1.3,-11,1,-0.025,-1.9,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.7,0.023,1
-7,-24,-0.18,0.12,0.68,1.5,-10,-3,-0.032,-1.8,0.025,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,1
-91,-26,-0.62,0.1,0.76,0,-12,-3,0.001,-0.4,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,0
285,-26,0.14,-0.06,0.32,-1.7,-14,14,0.022,-0.2,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0.6,0.021,0
335,-14,0.49,0.1,0.34,-0.9,-13,-2,0.008,-0.7,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.023,1
275,-1,0.57,0.09,0.4,0.5,-11,-6,-0.004,-0.1,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,1
221,5,0.52,0.1,0.45,1.2,-11,-6,-0.006,-0.2,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,1
-104,10,-0.09,0.12,0.77,2.2,-10,-10,-0.016,-0.1,0.023,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024,1
-241,4,-0.31,-0.11,0.85,1.8,-10,1,-0.009,3.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022,0
